Date,Price,Dividend,Earnings,PE
2001.05,1726.411026,21.4492791,53.91537906,34.07464322
2001.06,1680.548462,21.286504,49.91271397,33.06853441
2001.07,1638.671189,21.36914122,46.20759336,32.16303869
2001.08,1603.365849,21.39181646,42.36187354,31.40431876
2001.09,1414.870552,21.31840872,38.34333868,27.66739259
2001.1,1463.067332,21.39038984,36.8329648,28.57737311
2001.11,1537.811924,21.42656299,35.25264038,30.00510381
2001.12,1564.745766,21.51144468,33.74317466,30.49995326
2002.01,1554.775484,21.45831341,33.67150725,30.27720443
2002.02,1494.950361,21.36930446,33.54346965,29.08570415
2002.03,1558.334392,21.24528726,33.36036843,30.29213064
2002.04,1493.444748,21.26591467,34.08814196,29.00588325
2002.05,1449.5519,21.40470275,35.00145704,28.12810751
2002.06,1361.183754,21.53151556,35.89480837,26.38767254
2002.07,1211.599548,21.40033509,37.32990783,23.46312047
2002.08,1219.550859,21.22236331,38.67601978,23.58871353
2002.09,1157.837136,21.08045166,40.07954227,22.3650368
2002.1,1138.36551,21.16544932,38.92542358,21.95623386
2002.11,1212.025003,21.28532915,37.83762516,23.3483965
2002.12,1200.354351,21.45253946,36.83108672,23.10144254
2003.01,1190.630277,21.42454018,37.87837438,22.89834858
2003.02,1103.961884,21.32667129,38.78895501,21.21410212
2003.03,1109.955141,21.26486469,39.75035125,21.30971903
2003.04,1169.39313,21.28924494,41.6894307,22.42793958
2003.05,1231.750138,21.30211644,43.61318815,23.59108045
2003.06,1298.820659,21.25701422,45.41928518,24.83222326
2003.07,1303.369904,21.41773946,47.13390937,24.8673291
2003.08,1294.489906,21.51966989,48.7125091,24.64225141
2003.09,1329.297192,21.63250452,50.30633059,25.24368675
2003.1,1355.914628,22.00398651,54.7815286,25.68275607
2003.11,1374.209558,22.41265675,59.36278135,25.94679822
2003.12,1415.979948,22.7863963,63.8648048,26.63517051
2004.01,1476.747681,22.94949244,64.97140398,27.65854036
2004.02,1482.875594,23.09859915,66.03181798,27.65086204
2004.03,1448.406271,23.22130376,67.00931163,26.88653038
2004.04,1455.83257,23.39553528,68.57238242,26.90057751
2004.05,1408.311585,23.50634025,69.9400888,25.90281429
2004.06,1442.02229,23.67810886,71.47988238,26.40128537
2004.07,1409.995242,23.95361994,72.28162071,25.69588865
2004.08,1387.701751,24.17886007,72.93163186,25.17446223
2004.09,1421.301266,24.3653099,73.46471571,25.66840678
2004.1,1413.286744,24.35574402,73.40878595,25.41165567
2004.11,1477.951737,24.46099852,73.69908357,26.46531081
2004.12,1521.800956,24.66941618,74.30011922,27.14480869
2005.01,1496.068053,24.95114104,74.84920198,26.5872507
2005.02,1510.428302,25.13960006,75.12081828,26.74486313
2005.03,1492.798213,25.27350226,75.233332,26.33914213
2005.04,1445.01365,25.39422377,75.9882539,25.40892257
2005.05,1463.705299,25.71020527,77.32523324,25.65023019
2005.06,1492.713909,25.98669338,78.54363226,26.06839487
2005.07,1510.543835,26.08945899,79.50425851,26.28787109
2005.08,1505.348741,26.1779466,80.41511074,26.10438141
2005.09,1489.179845,26.0805691,80.74408143,25.73012299
2005.1,1445.01963,26.33127485,81.93972684,24.87653872
2005.11,1512.216741,26.85001398,83.97198273,25.93178331
2005.12,1548.673079,27.2659328,85.6876727,26.44380311
2006.01,1557.247131,27.28700929,86.19236361,26.46870263
2006.02,1551.58432,27.45894468,87.16938813,26.24962476
2006.03,1563.698147,27.53338676,87.83367937,26.32783778
2006.04,1560.60874,27.56475806,87.81972124,26.14728094
2006.05,1538.400629,27.69099667,88.10952356,25.65064071
2006.06,1491.520896,27.89824988,88.65787685,24.74958224
2006.07,1495.513184,28.07706622,90.010375,24.69678677
2006.08,1524.450527,28.28254561,91.44452875,25.05139356
2006.09,1568.372005,28.6837808,93.51388621,25.64415644
2006.1,1631.537861,29.15127279,95.19637729,26.53804028
2006.11,1664.240245,29.50627581,96.51260726,26.92802027
2006.12,1695.010091,29.77354955,97.541882,27.28268979
2007.01,1699.085935,29.92552724,97.89723641,27.20753666
2007.02,1714.536966,30.00756142,98.02496435,27.31518141
2007.03,1654.554688,29.97590461,97.78330592,26.22760555
2007.04,1710.112214,30.04726967,97.84154357,26.97626831
2007.05,1754.887436,30.12800252,97.93245994,27.54849045
2007.06,1755.028201,30.33244707,98.42687831,27.41826274
2007.07,1763.03371,30.65318917,96.00956022,27.41008817
2007.08,1689.510728,31.02310676,93.73910655,26.14860719
2007.09,1734.094586,31.2505824,91.0413557,26.72574305
2007.1,1779.561291,31.47282774,86.06194469,27.32064813
2007.11,1681.420328,31.57424242,80.7969697,25.72905358
2007.12,1700.749809,31.88287895,76.09119829,25.95551011
2008.01,1577.404187,31.94256064,73.50678801,24.02231776
2008.02,1545.583699,32.06680919,71.09226427,23.4952634
2008.03,1489.404138,32.00611805,68.29856781,22.60681084
2008.04,1540.600929,31.96681072,64.50693313,23.35604064
2008.05,1564.244211,31.85221936,60.6165719,23.69643212
2008.06,1480.246505,31.68527655,56.69357911,22.4168128
2008.07,1380.381305,31.57099971,54.41395556,20.90720646
2008.08,1412.521987,31.74896146,52.64059378,21.40161736
2008.09,1343.261481,31.84444204,50.71931063,20.36273395
2008.1,1080.267268,31.99842041,39.68859719,16.38735655
2008.11,1003.866934,32.44893608,28.68981607,15.25965941
2008.12,1008.062967,32.61190987,17.09282208,15.37608075
2009.01,989.9925462,32.03977818,13.9611694,15.17465194
2009.02,916.4109996,31.45256054,10.84963492,14.1221818
2009.03,859.5793789,30.94862688,7.788245796,13.32366766
2009.04,960.5177438,30.24114306,8.014223781,14.98186645
2009.05,1019.022702,29.52543401,8.235804389,15.99635576
2009.06,1036.889822,28.65072621,8.408243603,16.38418282
2009.07,1049.413941,28.06451336,10.30178461,16.69462082
2009.08,1129.761575,27.37141018,12.15471124,18.0940698
2009.09,1167.990245,26.72439505,14.02192109,18.83190226
2009.1,1192.682607,26.14385536,28.31847601,19.35800844
2009.11,1214.622957,25.57093129,42.59837332,19.81276108
2009.12,1241.71473,25.06063428,56.99868493,20.3223765
2010.01,1252.196665,24.78582195,60.50459863,20.5278598
2010.02,1213.534171,24.59023391,64.18864411,19.92053931
2010.03,1278.356459,24.3010342,67.61013763,21.00460121
2010.04,1326.286087,24.31059253,69.77110517,21.8048456
2010.05,1245.27746,24.34341482,71.99349096,20.48006864
2010.06,1200.293444,24.41890739,74.34249937,19.74203985
2010.07,1196.096765,24.52821759,76.08436726,19.66866047
2010.08,1202.721822,24.60870379,77.73459594,19.77029917
2010.09,1240.495066,24.70863462,79.44351158,20.38139523
2010.1,1293.608089,24.81776559,81.36531867,21.24012765
2010.11,1323.20601,24.94713153,83.35086448,21.70072383
2010.12,1367.916779,25.04389614,85.22416923,22.39637977
2011.01,1406.490272,25.18103954,86.26763162,22.97829943
2011.02,1441.599394,25.31208414,87.28467928,23.4898287
2011.03,1409.706671,25.31980108,87.86824693,22.89933643
2011.04,1429.699582,25.48350126,88.22230652,23.14392945
2011.05,1430.272764,25.68836044,88.72120605,23.05949151
2011.06,1377.221853,26.04042594,89.72927379,22.10083129
2011.07,1416.514503,26.31666936,90.75794773,22.6109817
2011.08,1263.510532,26.5427713,91.61342336,20.04985272
2011.09,1249.42923,26.80054862,92.57790781,19.69811457
2011.1,1287.570794,27.30034329,92.75859577,20.15582479
2011.11,1309.153069,27.76816684,92.82623481,20.3452468
2011.12,1330.474764,28.28270117,93.04505737,20.5235755
2012.01,1385.651468,28.48552293,93.20210244,21.21300809
2012.02,1434.640239,28.68594533,93.35572716,21.79743596
2012.03,1462.515276,28.79257205,93.21003032,22.05394397
2012.04,1455.160978,29.04521311,92.71237622,21.77924691
2012.05,1409.416134,29.4190981,92.60413329,20.94146742
2012.06,1392.76462,29.80256147,92.52264139,20.54750409
2012.07,1433.300911,30.29743477,92.17475401,20.99934129
2012.08,1471.144917,30.57351057,91.16846146,21.41042845
2012.09,1506.32133,30.87947248,90.26949541,21.7836903
2012.1,1501.061094,31.46915811,90.3080971,21.57710965
2012.11,1462.77691,32.19939278,90.74151822,20.89816206
2012.12,1495.945531,32.86833055,90.99005683,21.23826114
2013.01,1552.473712,33.07203862,91.13774347,21.90047541
2013.02,1573.053902,33.101559,90.80998551,22.05272434
2013.03,1608.914587,33.31264381,90.98470452,22.41920711
2013.04,1631.224681,33.74887931,92.20447229,22.5956554
2013.05,1700.002195,34.08975196,93.16368098,23.41184178
2013.06,1674.141731,34.40803535,94.06104044,22.92533317
2013.07,1725.079278,34.78388154,95.20252578,23.49246018
2013.08,1724.462524,35.13101885,96.26525583,23.35664909
2013.09,1740.074877,35.47868665,97.32917613,23.44228717
2013.1,1778.545532,35.7736475,99.58991915,23.83473789
2013.11,1847.990527,36.05063547,101.8072985,24.64207709
2013.12,1873.267218,36.25752025,103.8297665,24.8618693
2014.01,1881.376196,36.54985217,103.668609,24.85960909
2014.02,1868.972621,36.84033889,103.5095236,24.59093088
2014.03,1904.515894,37.02702995,103.0686163,24.95603915
2014.04,1899.011599,37.29584107,103.5007126,24.7863154
2014.05,1918.297266,37.5551546,103.9085722,24.94327411
2014.06,1972.808926,37.87374886,104.4821023,25.55800762
2014.07,1999.942856,38.26356637,105.482432,25.81754598
2014.08,1991.542352,38.70325433,106.6200878,25.61760642
2014.09,2022.205529,39.04952806,107.5003376,25.91843689
2014.1,1970.382187,39.4699576,106.5336263,25.16274828
2014.11,2090.805311,40.00805701,105.8677886,26.60681715
2014.12,2112.703908,40.56187461,105.2202178,26.79408548
2015.01,2095.734075,41.22553413,104.6637401,26.49229542
2015.02,2142.249473,41.51710069,103.1617302,26.9955137
2015.03,2127.314554,41.73852131,101.5081656,26.72860545
2015.04,2138.176239,41.97025431,99.82565108,26.79137168
2015.05,2144.67749,42.07221247,97.85030541,26.80611138
2015.06,2124.389939,42.23905989,96.04478137,26.49589529
2015.07,2119.036288,42.49594614,94.6048335,26.38113634
2015.08,2067.048608,42.81630391,93.30346821,25.69365842
2015.09,1973.388814,43.14355434,92.01116529,24.49675217
2015.1,2055.911578,43.46080303,90.65474723,25.49144105
2015.11,2117.047243,43.8511979,89.44572596,26.22585189
2015.12,2097.20895,44.30104783,88.34684648,25.96542404
2016.01,1955.651422,44.39442211,88.17046179,24.2061672
2016.02,1939.601142,44.52426281,88.06739623,24.00260678
2016.03,2050.472985,44.49900076,87.65938072,25.37229862
2016.04,2094.88696,44.48415897,87.40723415,25.92233754
2016.05,2076.403146,44.49925973,87.2158684,25.69470992
2016.06,2087.981814,44.54729927,87.09067144,25.84037293
2016.07,2156.609152,44.81018133,87.95775272,26.69400326
2016.08,2176.739074,44.95957073,88.60230597,26.94887243
2016.09,2158.255278,45.04179709,89.11334005,26.72787335
